,X,Y,Stock,X1,Y1,category
1234,-0.026537256,16.09063147,FSS,-0.026327972,16.21166393,
1235,-0.026537256,16.09063147,FSTR,-0.026327972,16.21166393,
1236,-0.026537256,16.09063147,FSV,-0.026327972,16.21166393,
1237,-0.026537256,16.09063147,FTAI,-0.026327972,16.21166393,
1238,-0.026537256,16.09063147,FTEK,-0.026327972,16.21166393,
1239,-0.026537256,16.09063147,FTFT,-0.026327972,16.21166393,
1240,-0.026537256,16.09063147,FTI,-0.026327972,16.21166393,
1241,-0.026537256,16.09063147,FTK,-0.026327972,16.21166393,
1242,-0.026537256,16.09063147,FTNT,-0.026286115,16.23301987,
1243,-0.026537256,16.09063147,FTR,-0.026286115,16.23301987,
1244,-0.026537256,16.09063147,FTS,-0.026286115,16.23301987,
1245,-0.026537256,16.09063147,FTSI,-0.026286115,16.23301987,
1246,-0.0264954,16.11495186,FTV,-0.026286115,16.23301987,
1247,-0.0264954,16.11495186,FUL,-0.026286115,16.23301987,
1248,-0.0264954,16.11495186,FULT,-0.026286115,16.23301987,
1249,-0.0264954,16.11495186,FUSB,-0.026286115,16.23301987,
1250,-0.0264954,16.11495186,FUV,-0.026286115,16.23301987,
1251,-0.0264954,16.11495186,FVCB,-0.026286115,16.23301987,
1252,-0.0264954,16.11495186,FVE,-0.026286115,16.23301987,
1253,-0.0264954,16.11495186,FWONA,-0.026286115,16.23301987,
1254,-0.0264954,16.11495186,FWONK,-0.026244258,16.25437581,
1255,-0.0264954,16.11495186,FWRD,-0.026244258,16.25437581,
1256,-0.0264954,16.11495186,G,-0.026244258,16.25437581,
1257,-0.0264954,16.11495186,GABC,-0.026244258,16.25437581,
1258,-0.0264954,16.11495186,GAIA,-0.026244258,16.25437581,
1259,-0.026453543,16.13927225,GAIN,-0.026244258,16.25437581,
1260,-0.026453543,16.13927225,GALT,-0.026244258,16.25437581,
1261,-0.026453543,16.13927225,GARS,-0.026202401,16.27573175,
1262,-0.026453543,16.13927225,GASS,-0.026202401,16.27573175,
1263,-0.026453543,16.13927225,GBCI,-0.026202401,16.27573175,
1264,-0.026453543,16.13927225,GBDC,-0.026118688,16.31844362,
1265,-0.026453543,16.13927225,GBL,-0.026118688,16.31844362,
1266,-0.026453543,16.13927225,GBLI,-0.026076831,16.33979956,
1267,-0.026453543,16.13927225,GBR,-0.026076831,16.33979956,
1268,-0.026453543,16.13927225,GBT,-0.026034974,16.3611555,
1269,-0.026453543,16.13927225,GBX,-0.026034974,16.3611555,
1270,-0.026453543,16.13927225,GCAP,-0.025993117,16.38251144,
1271,-0.026453543,16.13927225,GCBC,-0.02595126,16.40386738,
1272,-0.026453543,16.13927225,GCI,-0.025909403,16.42522331,
1273,-0.026453543,16.13927225,GCO,-0.025867546,16.44657925,
1274,-0.026453543,16.13927225,GCP,-0.025867546,16.44657925,
1275,-0.026453543,16.13927225,GD,-0.02582569,16.46793519,
1276,-0.026453543,16.13927225,GDDY,-0.02582569,16.46793519,
1277,-0.026453543,16.13927225,GDEN,-0.02582569,16.46793519,
1278,-0.026411686,16.16359264,GDOT,-0.025783833,16.48929113,
1279,-0.026411686,16.16359264,GDP,-0.025783833,16.48929113,
1280,-0.026411686,16.16359264,GE,-0.025783833,16.48929113,
1281,-0.026411686,16.16359264,GEC,-0.025741976,16.51064706,
1282,-0.026411686,16.16359264,GECC,-0.025700119,16.532003,
1283,-0.026411686,16.16359264,GEF,-0.025700119,16.532003,
1284,-0.026411686,16.16359264,GEF/B,-0.025700119,16.532003,
1285,-0.026411686,16.16359264,GEN,-0.025700119,16.532003,
1286,-0.026411686,16.16359264,GENC,-0.025658262,16.55335894,
1287,-0.026411686,16.16359264,GEO,-0.025658262,16.55335894,
1288,-0.026411686,16.16359264,GEOS,-0.025616405,16.57471488,
1289,-0.026411686,16.16359264,GERN,-0.025574548,16.59607082,
1290,-0.026411686,16.16359264,GES,-0.025574548,16.59607082,
1291,-0.026411686,16.16359264,GEVO,-0.025574548,16.59607082,
1292,-0.026411686,16.16359264,GFED,-0.025490835,16.63878269,
1293,-0.026411686,16.16359264,GFF,-0.025448978,16.66013863,
1294,-0.026411686,16.16359264,GFN,-0.025448978,16.66013863,
1295,-0.026369829,16.18791302,GGG,-0.025365264,16.70285051,
1296,-0.026369829,16.18791302,GHC,-0.025323407,16.72420644,
1297,-0.026369829,16.18791302,GHL,-0.025323407,16.72420644,
1298,-0.026369829,16.18791302,GHM,-0.025239693,16.76691832,
1299,-0.026369829,16.18791302,GIB,-0.025239693,16.76691832,
1300,-0.026369829,16.18791302,GIFI,-0.025197837,16.78827426,
1301,-0.026369829,16.18791302,GIGM,-0.025197837,16.78827426,
1302,-0.026369829,16.18791302,GIII,-0.02515598,16.80963019,
1303,-0.026369829,16.18791302,GIL,-0.02515598,16.80963019,
1304,-0.026369829,16.18791302,GILD,-0.025072266,16.85234207,
1305,-0.026369829,16.18791302,GILT,-0.025030409,16.87369801,
1306,-0.026369829,16.18791302,GIS,-0.025030409,16.87369801,
1307,-0.026369829,16.18791302,GKOS,-0.024988552,16.89505395,
1308,-0.026369829,16.18791302,GL,-0.024988552,16.89505395,
1309,-0.026336013,16.2075614,GLAD,-0.024946695,16.91640988,
1310,-0.026327972,16.21166393,GLBS,-0.024946695,16.91640988,
1311,-0.026327972,16.21166393,GLBZ,-0.024946695,16.91640988,
1312,-0.026327972,16.21166393,GLDD,-0.024946695,16.91640988,
1313,-0.026327972,16.21166393,GLG,-0.024862982,16.95912176,
1314,-0.026327972,16.21166393,GLIBA,-0.024862982,16.95912176,
1315,-0.026327972,16.21166393,GLMD,-0.024821125,16.9804777,
1316,-0.026327972,16.21166393,GLNG,-0.02461184,17.08725739,
1317,-0.026327972,16.21166393,GLOB,-0.02461184,17.08725739,
1318,-0.026327972,16.21166393,GLOG,-0.02461184,17.08725739,
1319,-0.026327972,16.21166393,GLPI,-0.024569983,17.10861332,
1320,-0.026327972,16.21166393,GLRE,-0.024569983,17.10861332,
1321,-0.026327972,16.21166393,GLT,-0.024569983,17.10861332,
1322,-0.026327972,16.21166393,GLUU,-0.024528127,17.12996926,
1323,-0.026327972,16.21166393,GLW,-0.024528127,17.12996926,
1324,-0.026286115,16.23301987,GLYC,-0.02448627,17.1513252,
1325,-0.026286115,16.23301987,GM,-0.024444413,17.17268114,
1326,-0.026286115,16.23301987,GMBL,-0.024444413,17.17268114,
1327,-0.026286115,16.23301987,GME,-0.024360699,17.21539301,
1328,-0.026286115,16.23301987,GMED,-0.024360699,17.21539301,
1329,-0.026286115,16.23301987,GMO,-0.024360699,17.21539301,
1330,-0.026286115,16.23301987,GMRE,-0.024318842,17.23674895,
1331,-0.026286115,16.23301987,GMS,-0.024276985,17.25810489,
1332,-0.026286115,16.23301987,GNC,-0.024276985,17.25810489,
1333,-0.026286115,16.23301987,GNCA,-0.024276985,17.25810489,
1334,-0.026286115,16.23301987,GNE,-0.024235128,17.27946083,
1335,-0.026286115,16.23301987,GNK,-0.024151415,17.3221727,
1336,-0.026244258,16.25437581,GNL,-0.024109558,17.34352864,
1337,-0.026244258,16.25437581,GNMK,-0.024109558,17.34352864,
1338,-0.026244258,16.25437581,GNPX,-0.024109558,17.34352864,
1339,-0.026244258,16.25437581,GNRC,-0.024067701,17.36488458,
1340,-0.026244258,16.25437581,GNSS,-0.024067701,17.36488458,
1341,-0.026244258,16.25437581,GNTX,-0.024067701,17.36488458,
1342,-0.026244258,16.25437581,GNTY,-0.024025844,17.38624052,
1343,-0.026202401,16.27573175,GNUS,-0.024025844,17.38624052,
1344,-0.026202401,16.27573175,GNW,-0.02394213,17.42895239,
1345,-0.026202401,16.27573175,GOGL,-0.02394213,17.42895239,
1346,-0.026118688,16.31844362,GOGO,-0.02394213,17.42895239,
1347,-0.026118688,16.31844362,GOLD,-0.023858417,17.47166427,
1348,-0.026076831,16.33979956,GOLF,-0.023858417,17.47166427,
1349,-0.026076831,16.33979956,GOOD,-0.02381656,17.49302021,
1350,-0.026034974,16.3611555,GOOG,-0.023774703,17.51437614,
1351,-0.026034974,16.3611555,GOOGL,-0.023774703,17.51437614,
1352,-0.025993117,16.38251144,GOOS,-0.023732846,17.53437991,
1353,-0.02595126,16.40386738,GPC,-0.023732846,17.53437991,
1354,-0.025909403,16.42522331,GPI,-0.023649132,17.56900144,
1355,-0.025867546,16.44657925,GPK,-0.023649132,17.56900144,
1356,-0.025867546,16.44657925,GPL,-0.023649132,17.56900144,
1357,-0.02582569,16.46793519,GPMT,-0.023607275,17.58631221,
1358,-0.02582569,16.46793519,GPN,-0.023565419,17.60362298,
1359,-0.02582569,16.46793519,GPOR,-0.023565419,17.60362298,
1360,-0.025783833,16.48929113,GPRE,-0.023565419,17.60362298,
1361,-0.025783833,16.48929113,GPRK,-0.023523562,17.62093374,
1362,-0.025783833,16.48929113,GPRO,-0.023523562,17.62093374,
1363,-0.025741976,16.51064706,GPS,-0.023523562,17.62093374,
1364,-0.025700119,16.532003,GPX,-0.023481705,17.63824451,
1365,-0.025700119,16.532003,GRA,-0.023481705,17.63824451,
1366,-0.025700119,16.532003,GRBK,-0.023439848,17.65555528,
1367,-0.025700119,16.532003,GRC,-0.023439848,17.65555528,
1368,-0.025658262,16.55335894,GRIF,-0.023397991,17.67286605,
1369,-0.025658262,16.55335894,GRMN,-0.023397991,17.67286605,
1370,-0.025616405,16.57471488,GROW,-0.023314277,17.70748758,
1371,-0.025574548,16.59607082,GRPN,-0.023314277,17.70748758,
1372,-0.025574548,16.59607082,GRUB,-0.023230564,17.74210912,
1373,-0.025574548,16.59607082,GS,-0.023230564,17.74210912,
1374,-0.025490835,16.63878269,GSAT,-0.023230564,17.74210912,
1375,-0.025448978,16.66013863,GSB,-0.023230564,17.74210912,
1376,-0.025448978,16.66013863,GSBC,-0.023188707,17.75941988,
1377,-0.025365264,16.70285051,GSBD,-0.02314685,17.77673065,
1378,-0.025323407,16.72420644,GSHD,-0.023104993,17.79404142,
1379,-0.025323407,16.72420644,GSIT,-0.023104993,17.79404142,
1380,-0.025239693,16.76691832,GSKY,-0.023021279,17.82866295,
1381,-0.025239693,16.76691832,GSL,-0.023021279,17.82866295,
1382,-0.025197837,16.78827426,GSM,-0.022979422,17.84597372,
1383,-0.025197837,16.78827426,GSS,-0.022979422,17.84597372,
1384,-0.02515598,16.80963019,GSV,-0.022979422,17.84597372,
1385,-0.02515598,16.80963019,GT,-0.022937565,17.86328449,
1386,-0.025072266,16.85234207,GTE,-0.022937565,17.86328449,
1387,-0.025030409,16.87369801,GTES,-0.022937565,17.86328449,
1388,-0.025030409,16.87369801,GTHX,-0.022895709,17.88059525,
1389,-0.024988552,16.89505395,GTIM,-0.022853852,17.89790602,
1390,-0.024988552,16.89505395,GTLS,-0.022853852,17.89790602,
1391,-0.024946695,16.91640988,GTN,-0.022811995,17.91521679,
1392,-0.024946695,16.91640988,GTN/A,-0.022770138,17.93252755,
1393,-0.024946695,16.91640988,GTS,-0.022728281,17.94983832,
1394,-0.024946695,16.91640988,GTT,-0.022728281,17.94983832,
1395,-0.024862982,16.95912176,GTY,-0.022686424,17.96714909,
1396,-0.024862982,16.95912176,GTYH,-0.022686424,17.96714909,
1397,-0.024821125,16.9804777,GURE,-0.022644567,17.98445986,
1398,-0.02461184,17.08725739,GV,-0.022644567,17.98445986,
1399,-0.02461184,17.08725739,GVA,-0.022644567,17.98445986,
1400,-0.02461184,17.08725739,GVP,-0.022644567,17.98445986,
1401,-0.024569983,17.10861332,GWB,-0.02260271,18.00177062,
1402,-0.024569983,17.10861332,GWGH,-0.02260271,18.00177062,
1403,-0.024569983,17.10861332,GWRE,-0.02260271,18.00177062,
1404,-0.024528127,17.12996926,GWRS,-0.02260271,18.00177062,
1405,-0.024528127,17.12996926,GWW,-0.022560854,18.01908139,
1406,-0.02448627,17.1513252,GYRO,-0.022518997,18.03639216,
1407,-0.024444413,17.17268114,H,-0.022518997,18.03639216,
1408,-0.024444413,17.17268114,HA,-0.022518997,18.03639216,
1409,-0.024360699,17.21539301,HAE,-0.02247714,18.05370292,
1410,-0.024360699,17.21539301,HAFC,-0.022435283,18.07101369,
1411,-0.024360699,17.21539301,HAIN,-0.022309712,18.12294599,
1412,-0.024318842,17.23674895,HAL,-0.022267856,18.14025676,
1413,-0.024276985,17.25810489,HALL,-0.022225999,18.15756753,
1414,-0.024276985,17.25810489,HALO,-0.022225999,18.15756753,
1415,-0.024276985,17.25810489,HAS,-0.022225999,18.15756753,
1416,-0.024235128,17.27946083,HASI,-0.022184142,18.1748783,
1417,-0.024151415,17.3221727,HAYN,-0.022184142,18.1748783,
1418,-0.024109558,17.34352864,HBAN,-0.022142285,18.19218906,
1419,-0.024109558,17.34352864,HBB,-0.022142285,18.19218906,
1420,-0.024109558,17.34352864,HBCP,-0.022142285,18.19218906,
1421,-0.024067701,17.36488458,HBI,-0.022142285,18.19218906,
1422,-0.024067701,17.36488458,HBIO,-0.022058571,18.2268106,
1423,-0.024067701,17.36488458,HBM,-0.022016714,18.24412136,
1424,-0.024025844,17.38624052,HBMD,-0.022016714,18.24412136,
1425,-0.024025844,17.38624052,HBNC,-0.022016714,18.24412136,
1426,-0.02394213,17.42895239,HBP,-0.022016714,18.24412136,
1427,-0.02394213,17.42895239,HCA,-0.021974857,18.26143213,
1428,-0.02394213,17.42895239,HCAP,-0.021974857,18.26143213,
1429,-0.023858417,17.47166427,HCC,-0.021974857,18.26143213,
1430,-0.023858417,17.47166427,HCCI,-0.021974857,18.26143213,
1431,-0.02381656,17.49302021,HCFT,-0.021933001,18.2787429,
1432,-0.023774703,17.51437614,HCHC,-0.021891144,18.29605367,
1433,-0.023774703,17.51437614,HCI,-0.021849287,18.31336443,
1434,-0.023746837,17.52859347,HCKT,-0.021849287,18.31336443,
1435,-0.023732846,17.53437991,HCR,-0.02180743,18.3306752,
1436,-0.023732846,17.53437991,HCSG,-0.021765573,18.34798597,
1437,-0.023649132,17.56900144,HD,-0.021765573,18.34798597,
1438,-0.023649132,17.56900144,HDS,-0.021765573,18.34798597,
1439,-0.023649132,17.56900144,HDSN,-0.021765573,18.34798597,
1440,-0.023607275,17.58631221,HE,-0.021723716,18.36529673,
1441,-0.023565419,17.60362298,HEAR,-0.021723716,18.36529673,
1442,-0.023565419,17.60362298,HEBT,-0.021681859,18.3826075,
1443,-0.023565419,17.60362298,HEES,-0.021640002,18.39991827,
1444,-0.023523562,17.62093374,HEI,-0.021598146,18.41722904,
1445,-0.023523562,17.62093374,HEI/A,-0.021598146,18.41722904,
1446,-0.023523562,17.62093374,HELE,-0.021598146,18.41722904,
1447,-0.023481705,17.63824451,HEPA,-0.021598146,18.41722904,
1448,-0.023481705,17.63824451,HES,-0.021556289,18.4345398,
1449,-0.023439848,17.65555528,HESM,-0.021514432,18.45185057,
1450,-0.023439848,17.65555528,HEXO,-0.021514432,18.45185057,
1451,-0.023397991,17.67286605,HFBL,-0.021514432,18.45185057,
1452,-0.023397991,17.67286605,HFC,-0.021472575,18.46916134,
1453,-0.023314277,17.70748758,HFWA,-0.021472575,18.46916134,
1454,-0.023314277,17.70748758,HGSH,-0.021472575,18.46916134,
1455,-0.023230564,17.74210912,HGV,-0.021388861,18.50378287,
1456,-0.023230564,17.74210912,HHC,-0.021388861,18.50378287,
1457,-0.023230564,17.74210912,HHT,-0.021388861,18.50378287,
1458,-0.023230564,17.74210912,HI,-0.021388861,18.50378287,
1459,-0.023188707,17.75941988,HIBB,-0.021347004,18.52109364,
1460,-0.02314685,17.77673065,HIFS,-0.021347004,18.52109364,
1461,-0.023104993,17.79404142,HIG,-0.021347004,18.52109364,
1462,-0.023104993,17.79404142,HIHO,-0.021347004,18.52109364,
1463,-0.023021279,17.82866295,HII,-0.021305147,18.53840441,
1464,-0.023021279,17.82866295,HIL,-0.021263291,18.55571517,
1465,-0.022979422,17.84597372,HIW,-0.021263291,18.55571517,
1466,-0.022979422,17.84597372,HL,-0.021221434,18.57302594,
1467,-0.022979422,17.84597372,HLF,-0.02113772,18.60528164,
1468,-0.022937565,17.86328449,HLI,-0.021095863,18.61762669,
1469,-0.022937565,17.86328449,HLIO,-0.021095863,18.61762669,
1470,-0.022937565,17.86328449,HLIT,-0.021054006,18.62997174,
1471,-0.022895709,17.88059525,HLNE,-0.021054006,18.62997174,
1472,-0.022853852,17.89790602,HLT,-0.021054006,18.62997174,
1473,-0.022853852,17.89790602,HLX,-0.021054006,18.62997174,
1474,-0.022811995,17.91521679,HMG,-0.021012149,18.64231679,
1475,-0.022770138,17.93252755,HMHC,-0.021012149,18.64231679,
1476,-0.022728281,17.94983832,HMN,-0.021012149,18.64231679,
1477,-0.022728281,17.94983832,HMST,-0.021012149,18.64231679,
1478,-0.022686424,17.96714909,HMSY,-0.020970293,18.65466185,
1479,-0.022686424,17.96714909,HMTV,-0.020928436,18.6670069,
1480,-0.022644567,17.98445986,HNGR,-0.020928436,18.6670069,
1481,-0.022644567,17.98445986,HNI,-0.020844722,18.691697,
1482,-0.022644567,17.98445986,HNNA,-0.020844722,18.691697,
1483,-0.022644567,17.98445986,HNRG,-0.020844722,18.691697,
1484,-0.02260271,18.00177062,HOFT,-0.020802865,18.70404205,
1485,-0.02260271,18.00177062,HOG,-0.020802865,18.70404205,
1486,-0.02260271,18.00177062,HOLI,-0.020802865,18.70404205,
1487,-0.02260271,18.00177062,HOLX,-0.020761008,18.7163871,
1488,-0.022560854,18.01908139,HOMB,-0.020761008,18.7163871,
1489,-0.022518997,18.03639216,HOME,-0.020761008,18.7163871,
1490,-0.022518997,18.03639216,HON,-0.020761008,18.7163871,
1491,-0.022518997,18.03639216,HONE,-0.020761008,18.7163871,
1492,-0.02247714,18.05370292,HOPE,-0.020719151,18.72873216,
1493,-0.022435283,18.07101369,HOV,-0.020677294,18.74107721,
1494,-0.022309712,18.12294599,HP,-0.020677294,18.74107721,
1495,-0.022267856,18.14025676,HPE,-0.020635438,18.75342226,
1496,-0.022225999,18.15756753,HPP,-0.020635438,18.75342226,
1497,-0.022225999,18.15756753,HPQ,-0.020593581,18.76576731,
1498,-0.022225999,18.15756753,HPR,-0.020593581,18.76576731,
1499,-0.022184142,18.1748783,HQI,-0.020551724,18.77811236,
1500,-0.022184142,18.1748783,HQY,-0.020509867,18.79045741,
1501,-0.022142285,18.19218906,HR,-0.020509867,18.79045741,
1502,-0.022142285,18.19218906,HRB,-0.020426153,18.81514752,
1503,-0.022142285,18.19218906,HRC,-0.020384296,18.82749257,
1504,-0.022142285,18.19218906,HRI,-0.020342439,18.83983762,
1505,-0.022058571,18.2268106,HRL,-0.020342439,18.83983762,
1506,-0.022016714,18.24412136,HROW,-0.020300583,18.85218267,
1507,-0.022016714,18.24412136,HRTG,-0.020258726,18.86452772,
1508,-0.022016714,18.24412136,HRTX,-0.020258726,18.86452772,
1509,-0.022016714,18.24412136,HRZN,-0.020258726,18.86452772,
1510,-0.021974857,18.26143213,HSC,-0.020216869,18.87687277,
1511,-0.021974857,18.26143213,HSIC,-0.020216869,18.87687277,
1512,-0.021974857,18.26143213,HSII,-0.020216869,18.87687277,
1513,-0.021974857,18.26143213,HSKA,-0.020133155,18.90156288,
1514,-0.021933001,18.2787429,HSON,-0.020133155,18.90156288,
1515,-0.021891144,18.29605367,HST,-0.020091298,18.91390793,
1516,-0.021849287,18.31336443,HSTM,-0.020049441,18.92625298,
1517,-0.021849287,18.31336443,HSY,-0.020007584,18.93859803,
1518,-0.02180743,18.3306752,HT,-0.020007584,18.93859803,
1519,-0.021765573,18.34798597,HTA,-0.020007584,18.93859803,
1520,-0.021765573,18.34798597,HTBI,-0.019923871,18.96328813,
1521,-0.021765573,18.34798597,HTBK,-0.019923871,18.96328813,
1522,-0.021765573,18.34798597,HTBX,-0.019923871,18.96328813,
1523,-0.021723716,18.36529673,HTGC,-0.019923871,18.96328813,
1524,-0.021723716,18.36529673,HTGM,-0.019882014,18.97563319,
1525,-0.021681859,18.3826075,HTH,-0.019882014,18.97563319,
1526,-0.021640002,18.39991827,HTLD,-0.019882014,18.97563319,
1527,-0.021598146,18.41722904,HTLF,-0.019840157,18.98797824,
1528,-0.021598146,18.41722904,HTZ,-0.0197983,19.00032329,
1529,-0.021598146,18.41722904,HUBB,-0.019756443,19.01266834,
1530,-0.021598146,18.41722904,HUBG,-0.019714586,19.02501339,
1531,-0.021556289,18.4345398,HUBS,-0.019672729,19.03735844,
1532,-0.021514432,18.45185057,HUD,-0.019630873,19.0497035,
1533,-0.021514432,18.45185057,HUM,-0.019630873,19.0497035,
1534,-0.021514432,18.45185057,HUN,-0.019630873,19.0497035,
1535,-0.021472575,18.46916134,HURC,-0.019630873,19.0497035,
1536,-0.021472575,18.46916134,HURN,-0.019589016,19.06204855,
1537,-0.021472575,18.46916134,HUSA,-0.019547159,19.0743936,
1538,-0.021388861,18.50378287,HVBC,-0.019547159,19.0743936,
1539,-0.021388861,18.50378287,HVT,-0.019547159,19.0743936,
1540,-0.021388861,18.50378287,HVT/A,-0.019547159,19.0743936,
1541,-0.021388861,18.50378287,HWBK,-0.019547159,19.0743936,
1542,-0.021347004,18.52109364,HWC,-0.019547159,19.0743936,
1543,-0.021347004,18.52109364,HWCC,-0.019547159,19.0743936,
1544,-0.021347004,18.52109364,HWKN,-0.019505302,19.08673865,
1545,-0.021347004,18.52109364,HXL,-0.019463445,19.0990837,
1546,-0.021305147,18.53840441,HY,-0.019463445,19.0990837,
1547,-0.021263291,18.55571517,HZN,-0.019463445,19.0990837,
1548,-0.021263291,18.55571517,HZNP,-0.019463445,19.0990837,
1549,-0.021221434,18.57302594,HZO,-0.019463445,19.0990837,
1550,-0.021157662,18.59940004,I,-0.019379731,19.1237738,
1551,-0.02113772,18.60528164,IAC,-0.019337875,19.13611886,
1552,-0.021095863,18.61762669,IAG,-0.019296018,19.14846391,
1553,-0.021095863,18.61762669,IART,-0.019296018,19.14846391,
1554,-0.021054006,18.62997174,IBCP,-0.019254161,19.16080896,
1555,-0.021054006,18.62997174,IBIO,-0.019212304,19.17315401,
1556,-0.021054006,18.62997174,IBKC,-0.019212304,19.17315401,
1557,-0.021054006,18.62997174,IBKR,-0.019170447,19.18549906,
1558,-0.021012149,18.64231679,IBM,-0.019170447,19.18549906,
1559,-0.021012149,18.64231679,IBOC,-0.019170447,19.18549906,
1560,-0.021012149,18.64231679,IBP,-0.019086733,19.21018917,
1561,-0.021012149,18.64231679,IBTX,-0.019044876,19.22253422,
1562,-0.020970293,18.65466185,ICAD,-0.019044876,19.22253422,
1563,-0.020928436,18.6670069,ICBK,-0.019044876,19.22253422,
